ID,path,title,authors,translators,author_qids,translator_qids,original_language,genre,source_edition
8450,/p89/m8450,בגבורות,חיים נחמן ביאליק,"",359705,"","",מאמרים ומסות,"מתוך ""דברי ספרות"", תל אביב: דביר, תשכ""ה"
8451,/p45/m8451,אגרות אל מרדכי בן-עמי,בר טוביה,"",7027205,"","",מכתבים,""
8453,/p89/m8453,עפר,חיים נחמן ביאליק,"",359705,"","",שירה,"תל אביב: דביר, תשל""ג"
8454,/p49/m8454,אהוב נפשי ומאויי,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8455,/p89/m8455,על מצב היהדות והספרות העברית בגולה,חיים נחמן ביאליק,"",359705,"","",מאמרים ומסות,"מתוך ""דברים שבעל פה"", תל אביב: דביר, תרצ""ה 1935"
8456,/p67/m8456,"[הַס, הַס, הָרַבִּי נָע]",קדיש יהודה סילמן,"",12410952,"","",שירה,"מתוך ""זמרי עם"", ירושלים: לכו נרננה, תרפ""ז 1927."
8457,/p117/m8457,"""זמן"" טוב",יהודה שטיינברג,"",4526788,"","",פרוזה,""
8459,/p137/m8459,דברי תנחומים אל נכדי כי מתה בתו בת שלש שנים:,רחל מורפורגו,"",16579983,"","",שירה,""
8460,/p143/m8460,מגילת יסורין: יומן גיטו ורשה 1 בספטמבר 1939–4 באוגוסט 1942,חיים אהרן קפלן,"",15057524,"","",זכרונות ויומנים,""
8461,/p142/m8461,מכונה,דוד פרישמן,"",705482,"","",פרוזה,""
8464,/p142/m8464,אושא אשר באשכנז,דוד פרישמן,"",705482,"","",פרוזה,""
8465,/p7/m8465,השפה העברית וערכה בקיום האומה,אהרן דוד מרקסון,"",7020587,"","",מאמרים ומסות,""
8466,/p186/m8466,לעת זקנה,ישעיהו ברשדסקי,"",7064133,"","",מאמרים ומסות,"מתוך טיפוסים וצללים, הוצאת תושיה, ורשה, תר""ס"
8467,/p49/m8467,[אַל־נָא],שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8468,/p49/m8468,[הֲתִתְחַנֵּן לְאִישׁ],שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8469,/p49/m8469,[עָבַרְתִּי עַל שָׂב],שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8470,/p49/m8470,דבר לך,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8472,/p100/m8472,פיזור עבים,יוסף יושעה ריבלין,"",12408033,"","",מאמרים ומסות,""
8474,/p158/m8474,הַיַּלְדוּת,מיכה יוסף לבנזון,"",973591,"","",שירה,""
8475,/p161/m8475,[יִפְעַת עֳפָרִים שַׁאֲגַת אַרְיֵה],יהודה הלוי,"",299200,"","",שירה,""
8477,/p180/m8477,[עֲלֵה אֵלַי],שלמה אבן גבירול,"",239355,"","",שירה,""
8478,/p58/m8478,מצבות זכרון,משה ליב לילינבלום,"",742539,"","",מאמרים ומסות,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
8479,/p94/m8479,שֶׁלֹּא יֵצֵא הַנְּיָר חָלָק,מנחם מנדל דוליצקי,"",12409282,"","",שירה,""
8480,/p141/m8480,אֲנִי,רחל בלובשטיין,"",241180,"","",שירה,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
8483,/p164/m8483,תּוֹךְ כְּדֵי קְרִיאָה,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",מאמרים ומסות,""
8484,/p9/m8484,סיפורים וציורים,מרדכי ספקטור,אורי ניסן גנסין,1947402,514289,yi,פרוזה,""
8485,/p68/m8485,אִם אֵשֵׁב לִי בָּדָד בִּמְעוֹן דּוּמִיָּה,אלכסנדר סרגיביץ' פושקין,מרדכי צבי מאנה,7200,6633218,ru,שירה,"מתוך ""כל כתבי מרדכי צבי מאנה: קובץ שיריו, מאמריו ומכתביו"", ורשה: צנטרל, תרע”ד 1913"
8486,/p79/m8486,בלב נעכר,יצחק אבן כלפון,"",7028939,"","",שירה,""
8487,/p109/m8487,האמונה בשתי רשויות,שלמה רובין,"",2215049,"","",מאמרים ומסות,""
8488,/p22/m8488,קול העם,אליעזר בן־יהודה,"",181728,"","",מאמרים ומסות,"מתוך ""החלום ושברו: מבחר כתבים בענייני לשון"", ההדיר ראובן סיון, ירושלים: מוסד ביאליק, 1978"
8489,/p144/m8489,אל תצדק הרבה,יוסף אהרונוביץ,"",7061004,"","",מאמרים ומסות,""
8490,/p20/m8490,[אִישׁ לֵב בְּךָ הֶאְמִין],אברהם אבן עזרא,"",270670,"","",שירה,האקדמיה הלאומית הישראלית למדעים
8491,/p20/m8491,אַלּוּף נְעוּרִים,אברהם אבן עזרא,"",270670,"","",שירה,""
8492,/p165/m8492,זכר עולם,צבי אלעזר טלר,"",12410809,"","",שירה,""
8495,/p170/m8495,הכון לצאת מצל בתים,משה אבן עזרא,"",719393,"","",שירה,""
8496,/p46/m8496,אח לצרה יולד,יהודה ליב גורדון,"",1376036,"","",שירה,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
8497,/p33/m8497,מצוה קלה,אלחנן ליב לוינסקי,"",7017172,"","",מאמרים ומסות,""
8498,/p14/m8498,סֻכּוֹת,אברהם שטרן,"",461846,"","",שירה,""
8499,/p80/m8499,מַשָּׂא יְמֵי הַפּוּרִים,נחום סוקולוב,"",918966,"","",שירה,""
8503,/p80/m8503,הקונגרס הציוני הראשון,נחום סוקולוב,"",918966,"","",מאמרים ומסות,""
8504,/p135/m8504,א' דרויאנוב,משה גליקסון,"","","","",עיון,""
8505,/p12/m8505,הקדמה לכרך ב,ראובן בריינין,"",356423,"","",מאמרים ומסות,"ע“פ “כל כתבי ראובן בן מרדכי בריינין: ישנים וגם חדשים” בשלושה כרכים, הועד להוצאת כל כתבי ראובן בן מרדכי בריינין, תרפ”ג-ת""ש, 1922–1940"
8507,/p181/m8507,"""טיהור"" הפקידות הגבוהה מיהודים",משה בילינסון,"",6967447,"","",מאמרים ומסות,"מתוך ""בדרך לעצמאות"", תל אביב: דבר, ת”ש"
8508,/p57/m8508,קִיר הַפֶּלֶא אֲשֶׁר בְּוֶרְמַיְזָה,שאול טשרניחובסקי,"",521410,"","",שירה,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8509,/p23/m8509,האדם באהל,אחד העם,"",380425,"","",מכתבים,""
8510,/p57/m8510,פָּרְחָה הַכַּלָּנִית,שאול טשרניחובסקי,"",521410,"","",שירה,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8511,/p57/m8511,בַּשִּׁשִׁי בֵּין עַרְבָּיִם,שאול טשרניחובסקי,"",521410,"","",שירה,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8512,/p77/m8512,[אשא אליכן],וידל בנבנשתי,"",7927660,"","",שירה,""
8513,/p89/m8513,נַבְחִי וְכַדּוּר,חיים נחמן ביאליק,"",359705,"","",שירה,"תל אביב: דביר, תשל""ג"
8514,/p89/m8514,והיה כי יארכו הימים,חיים נחמן ביאליק,"",359705,"","",שירה,"תל אביב: דביר, תשל""ג"
8515,/p59/m8515,ספרי הזכרונות לסיר משה מונטיפיורי ורעייתו יהודית,ישראל חיים טביוב,"",1674586,"","",זכרונות ויומנים,""
8516,/p89/m8516,נוֹשָׁנוֹת,חיים נחמן ביאליק,"",359705,"","",שירה,"תל אביב: דביר, תשל""ג"
8517,/p89/m8517,על כנוס הרוח,חיים נחמן ביאליק,"",359705,"","",מאמרים ומסות,"מתוך ""דברים שבעל פה"", תל אביב: דביר, תרצ""ה 1935"
8518,/p55/m8518,כּפר-אוּריה,ברל כצנלסון,"",786429,"","",מאמרים ומסות,""
8519,/p106/m8519,הסכנה הז'רגונית ומהותה,זלמן אפשטיין,"",12407236,"","",מאמרים ומסות,""
8520,/p48/m8520,אל רעי,טוביה בן משה כץ,"","","","",שירה,""
8521,/p117/m8521,בין המצרים,יהודה שטיינברג,"",4526788,"","",פרוזה,""
8522,/p46/m8522,הָאַרְיֵה וְהַצִּרְעָה,יהודה ליב גורדון,"",1376036,"","",משלים,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
8523,/p142/m8523,מכתבים חדשים על דבר הספרות,דוד פרישמן,"",705482,"","",מכתבים,""
8524,/p55/m8524,"להתחדשות ה""קונטרס""",ברל כצנלסון,"",786429,"","",מאמרים ומסות,""
8526,/p142/m8526,סוטה,דוד פרישמן,"",705482,"","",פרוזה,""
8527,/p147/m8527,כדברך,יוסף זליגר,"",12407993,"","",שירה,""
8529,/p45/m8529,קיבוץ גלויות,בר טוביה,"",7027205,"","",מאמרים ומסות,""
8530,/p49/m8530,זרע את,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8531,/p49/m8531,גֹּל מֵעֲלֵי,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8532,/p49/m8532,גביר מלין,שמואל הנגיד,"",467161,"","",שירה,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
8533,/p5/m8533,הַחֶרְמוֹן,אברהם סולודר,"",6631385,"","",שירה,""
8534,/p100/m8534,"מעשה ב""דיבוק"" בירושלים",יוסף יושעה ריבלין,"",12408033,"","",מאמרים ומסות,""
8535,/p129/m8535,זְמִירוֹת מְמִּשְכַּן הַקַּיִץ,מרדכי בן הלל הכהן,"",12409484,"","",פרוזה,""
8537,/p161/m8537,אליך אלכה ועיני למעונך,יהודה הלוי,"",299200,"","",שירה,""
8538,/p166/m8538,קדמת ישראל: מעשה אבות,זאב יעבץ,"",12407187,"","",עיון,""
8539,/p180/m8539,יגזל שנת עיני,שלמה אבן גבירול,"",239355,"","",שירה,""
8540,/p58/m8540,חקירות תלמודיות,משה ליב לילינבלום,"",742539,"","",מאמרים ומסות,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
8541,/p76/m8541,מעשה בשבוטא,ש' בן־ציון,"",2905102,"","",שירה,""
8542,/p141/m8542,חדר האוכל,פרנסיס ז’ם,רחל בלובשטיין,353873,241180,fr,שירה,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
8543,/p141/m8543,הַאֵינְכֶם אֲנִי,שרל ון לרברג,רחל בלובשטיין,21645756,241180,nl,שירה,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
8544,/p24/m8544,אֲנוּסִים,אלתר דרויאנוב,"",437809,"","",מאמרים ומסות,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
8545,/p164/m8545,מימי התלמוד: דרכים ואורחות,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה,""
8546,/p185/m8546,שתילים,שמואל טשרנוביץ,"",7049111,"","",מאמרים ומסות,""
8547,/p61/m8547,יומן ירושלים: אוגוסט 1931,חיים ארלוזורוב,"",726510,"","",זכרונות ויומנים,""
8548,/p72/m8548,יְהוּדָה לֵיבּ גוֹרְדוֹן וְלֶוואַנְדָה,שמואל ליב ציטרון,"",944922,"","",זכרונות ויומנים,""
8549,/p370/m8549,"העתים ""שחלפו""",בנימין זאב הרצל,מיכל ברקוביץ,44003,7216296,de,מאמרים ומסות,""
8550,/p148/m8550,עַל קֶבֶר זְכַרְיָה,אלתר לוין,"",12404017,"","",שירה,"ירושלים: דקל, תר""ף"
8551,/p20/m8551,פתיחה,אברהם אבן עזרא,"",270670,"","",שירה,""
8552,/p160/m8552,שיר הלולים אל הגילה,מאיר הלוי לטריס,"",1912967,"","",שירה,"ווין: דפוס ל“ק זאמארסקי וק' דיטטמארש, תר”כ"
8553,/p170/m8553,בחר מאהובים שכוני לבבים,משה אבן עזרא,"",719393,"","",שירה,""
8554,/p55/m8554,"פתיחה לקובץ ""הקבוצה""",ברל כצנלסון,"",786429,"","",מאמרים ומסות,""
8556,/p170/m8556,דִּרְשׁוּ שְׁמִי הֲמוֹנַי,משה אבן עזרא,"",719393,"","",שירה,""
8558,/p46/m8558,"לַחֲזָאֵ""ל",יהודה ליב גורדון,"",1376036,"","",שירה,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
8560,/p46/m8560,מכתמים,יהודה ליב גורדון,"",1376036,"","",שירה,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
8562,/p33/m8562,מחשבות ומעשים XLII,אלחנן ליב לוינסקי,"",7017172,"","",מאמרים ומסות,""
8564,/p159/m8564,עִם הָאֵקָלִפְּטוּס,ישראל חצקביץ,"",16132827,"","",שירה,""
8568,/p146/m8568,[אי גבורתך ימין אל],שלום שבזי,"","","","",שירה,""
8569,/p167/m8569,שיר לחתונת מאיר בן משה עזיז,משה חיים לוצטו,"",982845,"","",שירה,""
8570,/p175/m8570,בן גרושה,שמואל לייב גורדון,"",4143909,"","",שירה,""
8571,/p180/m8571,[חקר היטב ידידי יגעני],שלמה אבן גבירול,"",239355,"","",שירה,""
8572,/p181/m8572,צוואתו של דור הולך,משה בילינסון,"",6967447,"","",מאמרים ומסות,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
8573,/p57/m8573,[אַתֶּם מְקַדְּשֵׁי-לְבָנָה בַּחֹדֶשׁ],שאול טשרניחובסקי,"",521410,"","",שירה,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8574,/p23/m8574,תחיה ובריאה,אחד העם,"",380425,"","",מאמרים ומסות,""
8575,/p57/m8575,[אֲהֵבוּךְ גַּם הַפְּרָחִים],שאול טשרניחובסקי,"",521410,"","",שירה,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
8576,/p186/m8576,נשמה אינטיליגנטית,ישעיהו ברשדסקי,"",7064133,"","",מכתבים,"מתוך סיפורים, הוצאת תושיה, ורשה, תר""ע"
8577,/p77/m8577,ברכת ה',וידל בנבנשתי,"",7927660,"","",שירה,""
8578,/p89/m8578,לֹא בַיּוֹם וְלֹא בַלָּיְלָה,חיים נחמן ביאליק,"",359705,"","",שירה,"תל אביב: דביר, תשל""ג"
8579,/p29/m8579,מיכל דמעה,"אד""ם הכהן","",329946,"","",שירה,לייפציג: ק.ל. פריטצשע
8580,/p89/m8580,זֹהַר,חיים נחמן ביאליק,"",359705,"","",שירה,"תל אביב: דביר, תשל""ג"
8582,/p89/m8582,עִם פְּתִיחַת הַחַלּוֹן,חיים נחמן ביאליק,"",359705,"","",שירה,"תל אביב: דביר, תשל""ג"
8585,/p89/m8585,הלכה ואגדה,חיים נחמן ביאליק,"",359705,"","",מאמרים ומסות,"מתוך ""דברי ספרות"", תל אביב: דביר, תשכ""ה"
